segment,tile,level_0,level_1,level_2,level_3,level_4,level_5
1,44,15336,16352,18040,21344,24720,29296
1,45,20104,35328,43360,48536,48384,49432
1,46,16376,16520,17352,20008,22256,25592
1,47,16616,17896,21872,27800,33160,41264
1,48,14240,14584,15848,17584,19448,23304
1,49,18320,25656,30400,32736,32896,33480
1,50,16528,20984,23496,24320,24392,24600
1,51,12568,12808,13048,13560,14264,15024
1,52,12912,12888,13432,14256,14808,16112
1,53,14464,16000,17184,17864,18112,19208
1,54,14016,14240,15072,15968,16848,17944
1,55,16288,17664,19848,24544,27672,33312
1,56,15736,19712,20592,23896,27712,33088
1,57,15728,16976,19080,22048,24336,28392
1,58,16824,19048,22104,25888,30448,36440
1,59,21112,23552,29944,40328,46176,55016
1,60,15072,16080,17120,18504,20216,22344
1,61,18624,21704,26000,32592,37880,45592
1,62,15664,16912,19000,22240,24808,29048
1,63,15800,17744,19968,24136,27624,33320
2,0,43912,145544,271600,465552,639768,856832
2,1,36672,121080,218328,366192,496464,685312
2,2,41984,135272,250024,425352,588128,804784
2,3,47952,151296,280888,474232,675432,921800
2,4,48368,153304,289608,492280,698128,959184
2,5,49208,157712,292304,496312,699680,961272
2,6,30576,66160,117896,208672,288264,401760
2,7,39320,130672,239504,411592,568840,770440
2,8,39832,120384,230936,395840,561496,775568
2,9,45000,137232,257280,451664,651240,910248
2,10,52816,159136,288568,499000,714120,1000984
2,11,39728,115304,219808,382520,554912,780856
2,12,43416,124336,234488,412528,594072,836288
2,13,47112,145528,271832,479224,689048,957544
2,14,42072,130240,253096,457512,651888,920896
2,15,37688,115912,224680,389432,546640,745032
2,16,43000,137464,255952,447120,642712,897032
2,17,50432,142848,259520,444944,637496,886712
2,18,39208,119840,224992,390952,554968,756728
2,19,42800,119952,222504,387856,555552,782744
2,20,46568,128456,230584,389952,553592,771032
2,21,48064,142280,256680,444840,633944,875768
2,22,43608,129992,241936,425336,608784,851584
2,23,46752,136760,256952,452944,646808,914760
2,24,47968,146784,273808,478808,684280,957240
2,25,53352,152008,271224,473240,676056,950056
2,26,44192,127960,232816,414984,598696,841272
2,27,49728,141984,256488,442032,634760,892176
2,28,50608,142792,257216,449304,639968,906200
2,29,45168,128568,241056,426560,621024,870104
2,30,45848,136512,257152,451344,649224,920600
2,31,48816,149744,274696,477880,685072,960096
2,32,48656,142688,258064,448104,645280,906584
2,33,45136,129488,231264,402376,577952,813032
2,34,37680,118576,225736,391088,570656,773328
2,35,44864,128952,241872,418072,598992,832760
2,36,46024,134704,250752,438856,641000,899320
2,37,38264,112784,212824,374320,533728,737720
2,38,45800,139176,256384,441896,628088,874216
2,39,49856,148272,268776,461864,660288,918848
2,40,44680,135000,249448,440272,637224,902824
2,41,78568,337728,658640,962400,1078168,1118216
2,42,32280,113904,204904,288280,315640,347760
2,43,33040,105472,205848,369768,531816,740800
2,44,32768,107560,210064,374112,546680,762808
2,45,27984,82824,141944,206608,230352,266960
2,46,43872,136680,237944,418784,593864,805520
2,47,45592,132160,245176,436248,633816,899960
2,48,34552,113968,214152,367600,517496,710808
2,49,44152,170320,314672,444792,473976,498264
2,50,14592,32000,51104,72424,78864,86960
2,51,23624,35336,63984,115280,153512,204360
2,52,29520,83456,147080,267736,334784,438384
2,53,15520,27864,43848,66832,75696,85576
2,54,23976,76376,142160,235496,314304,379104
2,55,38200,121576,233704,402160,573200,788688
2,56,34496,101376,172576,296680,411736,560192
2,57,31000,85648,154928,262360,362776,477376
2,58,33032,92296,168696,298112,420000,580128
2,59,50208,156320,267696,397088,443456,476352
2,60,25696,72496,135176,226792,296072,373016
2,61,35704,97608,182904,321240,459064,639080
2,62,30192,79272,144048,250336,352304,478608
2,63,33280,96456,185608,323008,459304,634656
3,0,68864,220184,378320,600184,807448,1071008
3,1,62528,187376,331280,544136,715928,964144
3,2,61264,190720,329848,515168,686888,913616
3,3,49240,155056,258096,396464,528200,696120
3,4,54760,163024,274296,423480,557256,739144
3,5,63120,182984,300936,460960,613152,811464
3,6,72312,223048,381664,599840,804616,1089456
3,7,70520,212672,354696,554208,746928,997688
3,8,69896,197896,348104,566816,780240,1070888
3,9,44240,128824,219144,353000,483616,664888
3,10,58464,143792,222896,330376,434520,575528
3,11,41648,119128,205736,329760,457440,626496
3,12,47072,131816,217656,340032,458216,619744
3,13,63856,156520,247072,374520,492752,659664
3,14,49272,139096,229872,363736,496656,672024
3,15,53928,169272,301520,500888,703656,972592
3,16,73248,202528,322024,493360,658408,876504
3,17,49440,130776,211720,320288,423376,565024
3,18,42808,123048,205384,325208,445344,598472
3,19,49352,124520,206536,323800,441224,596824
3,20,50168,133688,218136,334208,447904,599520
3,21,56888,145032,232024,351136,471256,629336
3,22,57464,141656,224936,333368,434832,568776
3,23,63424,163624,258888,391312,519896,691224
3,24,69496,180096,290032,451648,611760,813224
3,25,59432,150808,239088,360512,468848,611256
3,26,50696,126928,204216,308496,404784,534448
3,27,58392,142160,224056,333712,440936,575936
3,28,55320,137392,221248,337664,450064,587608
3,29,47032,119424,195944,298304,395208,517496
3,30,47568,125648,203472,307648,410832,539496
3,31,61960,155472,241888,363064,477720,625336
3,32,59096,155736,248528,372040,480104,621728
3,33,52280,140944,227256,351552,466672,620536
3,34,40984,115656,190000,299008,400184,536696
3,35,42440,123368,206952,322264,426864,575560
3,36,50840,136800,222032,343816,453528,599920
3,37,44608,114920,181048,280376,377648,512696
3,38,52312,134424,207352,308952,400184,525096
3,39,67720,166416,254744,365560,470928,599120
3,40,56320,151848,252000,393776,533144,711072
3,41,62568,189736,337264,604128,852040,1051528
3,42,49016,182768,338944,535280,574992,575832
3,43,36256,111608,190200,304312,414632,570288
3,44,48168,138624,234592,370152,501296,692008
3,45,66792,261200,507088,790424,864296,872696
3,46,43000,115096,178704,288184,392848,541688
3,47,60304,150512,236888,361640,474112,619856
3,48,57496,206152,369608,604536,825304,1116432
3,49,60392,233896,436536,751528,856120,869792
3,50,41312,132744,219096,279880,306616,320688
3,51,35424,113904,190272,307312,349816,396440
3,52,41840,136656,241160,434696,553024,694904
3,53,79016,216248,314320,398472,431136,471944
3,54,31880,111072,194048,319400,429728,556944
3,55,57880,175264,309608,504144,689328,932368
3,56,40248,130600,210832,349840,483880,654376
3,57,27080,71768,120816,193296,261504,335760
3,58,27128,64624,104296,166056,224568,298832
3,59,35440,117968,211008,300448,334504,341808
3,60,19248,57936,107088,178968,239336,291880
3,61,29880,77968,125784,201056,268368,354256
3,62,28424,72536,121832,195088,264496,345680
3,63,33456,108920,190632,300600,413888,559032
4,0,48720,168648,290952,482400,652824,875984
4,1,57816,190896,331920,516192,690608,913624
4,2,26376,81288,144480,234688,321800,432056
4,3,25800,83736,149176,244472,328552,442680
4,4,17344,53216,90712,143120,191688,252808
4,5,51936,149776,246696,386040,515328,678112
4,6,80616,276232,471008,724288,966088,1277504
4,7,49888,179240,304688,489432,654664,884032
4,8,60816,183712,318400,520352,719728,987648
4,9,21072,71224,128184,210848,294824,406448
4,10,13224,33344,58928,99776,143656,199808
4,11,15048,39368,68632,116344,160512,223368
4,12,16448,42688,76880,132496,185776,254112
4,13,30400,77680,129936,208184,293120,403016
4,14,28504,99688,173448,279784,385768,530328
4,15,36720,123168,214592,347128,479944,655504
4,16,46392,128528,205752,323912,440208,600984
4,17,11384,27976,50744,84704,114184,157256
4,18,13296,42112,71000,109304,142784,189064
4,19,16832,48728,83752,135920,183240,244976
4,20,12560,28160,52872,86688,118152,161944
4,21,29224,80528,135160,220952,308736,434624
4,22,17824,49896,92864,154544,213824,302696
4,23,16192,58680,115736,199504,278152,382872
4,24,47440,147840,247872,389504,529088,706472
4,25,10416,20288,34824,62104,91280,133792
4,26,11640,29752,57568,97968,139408,193728
4,27,15280,35232,58912,96888,135976,189064
4,28,32632,87664,147288,231592,316152,424024
4,29,23016,69248,129208,216264,308200,427408
4,30,14344,36824,67128,113560,164440,229912
4,31,13696,35536,66056,123408,180320,260808
4,32,24088,62176,106016,172608,238296,327000
4,33,11376,26632,47152,78376,106240,145824
4,34,15656,47400,79504,119616,156184,202840
4,35,22088,71400,111656,171648,219880,283960
4,36,59896,173296,284312,437312,583624,773952
4,37,22672,69936,124312,210136,290368,393688
4,38,10976,21504,42520,68976,91056,123208
4,39,13032,25176,48360,98000,149456,217424
4,40,21744,72128,130432,220792,310240,425496
4,41,22864,73608,137032,258720,372984,437976
4,42,44312,175088,331128,462144,510368,510912
4,43,24432,79640,139128,228848,312240,417992
4,44,39896,128520,222888,363360,495864,673192
4,45,53648,220728,403448,564056,649144,646888
4,46,15944,51576,93504,159936,227936,335752
4,47,13416,41064,83360,152176,219360,315576
4,48,43616,131072,226688,366304,506432,678552
4,49,34168,112376,191912,271560,321160,322968
4,50,57544,197520,313112,380000,384448,384888
4,51,38888,137736,223768,300728,321496,326784
4,52,39912,124504,195280,285248,341864,358968
4,53,90560,329208,547528,702632,731448,735752
4,54,35520,149568,260720,441048,650728,870224
4,55,22320,98328,192568,341248,476848,659328
4,56,30512,87616,143632,231856,320368,433904
4,57,24504,51336,79488,114640,147080,173880
4,58,25848,53936,80160,114016,140096,167408
4,59,26816,71888,118984,159320,165600,165968
4,60,19632,53792,89608,133872,158088,178080
4,61,28296,66872,106488,161000,218008,286864
4,62,27576,77088,139448,225896,310712,409752
4,63,32888,96464,161624,251064,337392,456160
5,0,42848,138008,244360,406656,577496,795152
5,1,50080,164752,295416,491744,684368,917192
5,2,35544,114096,201976,333656,462408,628336
5,3,28688,93976,165360,273816,381096,516752
5,4,25240,79800,140768,229952,312680,415656
5,5,49792,150096,253280,410056,564936,744760
5,6,63816,214832,379688,633576,865232,1155120
5,7,49360,169256,286320,475704,647360,884784
5,8,56048,174248,311632,527752,754384,1053640
5,9,24504,92960,172072,287216,396728,540896
5,10,17536,53384,103216,181440,263960,377464
5,11,17384,53048,98856,172208,237984,334328
5,12,19360,64568,114504,197224,277152,393160
5,13,36040,104504,181504,296632,409920,564096
5,14,32768,119952,214672,350760,492496,687088
5,15,34592,117568,203312,322760,441032,596928
5,16,45312,135032,236120,395600,546568,738344
5,17,14288,44680,89344,159984,227120,312528
5,18,16744,64104,118432,195760,279936,388640
5,19,19304,62136,113680,187936,255648,347200
5,20,13928,44424,84472,149808,204984,287160
5,21,26808,86080,157120,256680,354728,486640
5,22,17432,60440,115840,197696,279296,392928
5,23,18904,98888,196104,341752,475200,646312
5,24,47344,145384,244840,393712,531136,717904
5,25,12688,31000,63104,122040,186280,269128
5,26,13800,43032,84240,149008,215280,311208
5,27,16832,46584,84976,141648,194600,268728
5,28,34896,105176,183880,294264,394912,525728
5,29,22296,71560,133248,218592,306680,413720
5,30,14568,51840,102848,181368,252960,348992
5,31,12792,45720,93720,172096,251248,354384
5,32,25176,75416,136248,235536,328032,449512
5,33,14376,45128,91256,158200,224984,310656
5,34,18976,74512,133640,211976,294256,399336
5,35,26416,90432,154376,234448,312456,410344
5,36,51784,164944,284072,449848,620928,829776
5,37,27328,114720,206312,337672,452728,613216
5,38,12592,40928,81192,138288,189096,258176
5,39,11384,36432,73848,139360,210584,301728
5,40,23960,97336,183128,311584,443464,617760
5,41,26000,106336,205832,411408,614064,749272
5,42,52264,227960,441664,833928,1003760,1003760
5,43,30672,107752,187216,296848,407208,546240
5,44,48824,166928,292512,469272,644304,879864
5,45,72448,311408,590024,1030216,1401224,1412528
5,46,23424,94440,178040,297528,424112,616864
5,47,15288,67528,137904,245688,353552,497192
5,48,41888,146216,261512,436512,609792,824208
5,49,51912,214400,390448,655064,798184,798616
5,50,73416,297048,533816,772136,772408,772208
5,51,52360,222712,418376,656768,705152,701968
5,52,58072,244232,418688,656912,830440,833040
5,53,80432,333384,605760,1006624,1115896,1115400
5,54,51184,204600,358672,552312,718936,898712
5,55,24336,110432,208064,361448,501424,711688
5,56,37840,131736,229816,373472,517184,697800
5,57,31056,91192,148200,218048,269592,315504
5,58,32128,92952,147344,215976,270464,326624
5,59,37752,131752,232040,333688,338296,338296
5,60,27720,102992,178528,275488,334528,358896
5,61,33320,112120,185640,286680,375720,489736
5,62,35000,128768,222944,356232,485848,631960
5,63,41576,147536,258832,404576,546520,715440
6,0,62040,188008,320992,521944,737544,1004512
6,1,54032,154408,255464,405472,556080,752880
6,2,38984,107600,173080,274112,372744,508480
6,3,34224,99440,162128,248176,339512,455904
6,4,28512,78976,125920,193216,255552,339384
6,5,48008,134392,213824,339240,460144,624856
6,6,53224,161168,272328,454408,624368,851864
6,7,48032,137312,223808,357440,490912,668272
6,8,59080,159744,253560,395608,535928,728216
6,9,31080,97192,159672,253112,341648,470600
6,10,19024,65352,109344,178560,246288,329200
6,11,22488,70192,120040,189896,255472,327800
6,12,23376,74560,127744,205968,278832,378592
6,13,39808,111296,184032,290752,400752,545952
6,14,37976,121008,199352,315976,432072,590616
6,15,46480,141440,237112,376216,517992,698936
6,16,44800,130728,211600,328976,444560,606560
6,17,15680,56104,94328,148528,199056,266672
6,18,22696,80776,129952,199864,269016,339880
6,19,25184,79344,130224,203176,270128,351832
6,20,17320,56040,94728,149032,200776,264368
6,21,34512,101416,165688,264848,362936,498592
6,22,24792,80544,131720,208848,287096,395512
6,23,25024,92256,163552,264552,366504,497032
6,24,48864,141840,232824,354584,473224,628424
6,25,14712,39824,75816,133888,189016,265592
6,26,17504,62544,114016,187256,256424,342040
6,27,20896,55024,97792,159672,217360,289848
6,28,38976,110352,178264,275824,365112,476408
6,29,28768,92376,156200,250464,335656,442840
6,30,15472,51496,91552,147400,200328,267656
6,31,18736,61664,121632,215896,307168,430432
6,32,29816,84144,137056,206488,275320,370240
6,33,16496,52264,90096,141008,193024,250456
6,34,25280,84592,137744,209584,279520,337904
6,35,31160,95912,153432,231488,303024,371032
6,36,51056,147960,243408,382440,524048,702776
6,37,30896,102616,168552,256240,350960,449872
6,38,14504,43504,78696,122184,163008,216656
6,39,17000,53792,102904,184832,261960,370008
6,40,31440,102584,178336,286440,395920,541192
6,41,29712,99912,173784,285808,341120,388352
6,42,56912,207888,375672,585352,723104,723192
6,43,38792,124264,210120,322656,426304,531032
6,44,57376,164120,264064,411992,550160,728072
6,45,56304,186488,321136,497208,677072,736776
6,46,26320,91872,155672,249848,342944,456312
6,47,20480,84840,162856,276264,400320,548592
6,48,45304,129080,213464,340504,470936,638952
6,49,49112,150800,252512,359984,442160,443592
6,50,69240,227016,372216,537208,538784,538784
6,51,57400,198776,338840,485352,554664,552712
6,52,56064,171352,285880,397688,502224,521800
6,53,78144,277256,497328,870624,1158096,1166000
6,54,55232,177352,315672,521368,740184,1077336
6,55,38336,141064,251296,412584,568784,777792
6,56,37416,103000,169840,277168,377096,504504
6,57,23384,52736,77816,102144,111168,122048
6,58,30392,64512,92696,125520,142792,151928
6,59,26904,75896,116840,146216,146192,146192
6,60,18728,55896,89896,114376,134776,135496
6,61,32056,82096,135088,212616,288040,383072
6,62,33832,95456,168560,266504,368824,492848
6,63,39944,109432,176736,269760,366792,481912
7,0,54912,155296,243672,362536,483048,650288
7,1,47472,123104,187128,278000,377992,514840
7,2,39008,95704,140432,200992,265672,357280
7,3,35864,90664,136896,199184,263208,349560
7,4,30208,73984,104368,145680,192736,248848
7,5,56400,150904,232072,343016,449048,597104
7,6,60752,163864,260848,396344,534992,723728
7,7,57840,156112,240488,360832,484120,659768
7,8,58016,143000,215416,320712,428592,570688
7,9,28440,76624,118976,177680,238280,312784
7,10,21536,63416,100920,156672,206624,269520
7,11,23408,69064,110016,164648,217392,262448
7,12,23664,67720,106392,155232,199800,252216
7,13,41736,113392,174272,265992,355312,473288
7,14,41584,110216,169144,257664,344872,451456
7,15,42576,107880,166384,256728,349552,466328
7,16,49352,122416,186520,270152,363576,487328
7,17,17496,50272,76648,113896,146568,190616
7,18,23952,67024,102144,145168,186448,219448
7,19,26904,77064,123336,192568,255312,323736
7,20,17952,54736,82680,122248,163448,202856
7,21,33776,94168,153216,240888,322952,430088
7,22,22184,66392,103408,155664,207256,275472
7,23,26960,71024,107088,156424,210288,282768
7,24,50120,134024,205536,306192,404744,535976
7,25,14744,45240,74432,118384,162088,212840
7,26,18624,62848,100248,149376,197296,243640
7,27,22544,63600,106872,166088,222200,284192
7,28,42216,106496,164376,247160,324528,421400
7,29,29016,85240,139544,216416,286864,369760
7,30,20320,61288,98344,147624,192632,248128
7,31,18984,53760,82376,120640,159672,212280
7,32,32496,79600,118160,173592,229672,308840
7,33,18904,50992,77632,119344,161496,207496
7,34,26976,70704,107336,160280,203472,227080
7,35,33160,89872,141016,213656,275864,326648
7,36,51536,135520,214368,335640,461104,635360
7,37,36128,97512,156760,243408,323080,403728
7,38,14040,39792,55576,78632,99192,127408
7,39,17344,46584,69088,96760,127728,167672
7,40,29800,83392,128376,193968,260488,344592
7,41,27024,72328,115096,178008,209008,230544
7,42,48824,142512,234136,323040,399768,400688
7,43,36976,107776,173952,259304,340008,405232
7,44,50992,130760,207184,321224,432256,575288
7,45,52912,157224,268984,426512,564920,640120
7,46,25800,68520,102544,153008,201544,237352
7,47,24104,69088,108248,160520,213112,281360
7,48,45368,106784,160008,245616,331048,438768
7,49,42616,104112,171400,228192,259328,259624
7,50,54200,155536,239608,322768,325568,325568
7,51,42384,112008,174464,212928,231384,231384
7,52,39080,97872,149880,189152,216552,217248
7,53,56472,145512,234736,326048,400312,404104
7,54,39384,90152,141592,218632,289696,362648
7,55,38904,101808,154768,226224,307608,409000
7,56,37160,84512,129080,194520,249984,310408
7,57,40112,75768,94888,115104,140280,154096
7,58,30968,63240,87232,115048,129536,134056
7,59,26848,62360,90808,114888,115384,115384
7,60,23600,54664,83120,112912,131440,131424
7,61,35328,79016,117768,167816,209288,249104
7,62,36576,90464,138928,206976,257024,307224
7,63,39128,92720,142072,210200,277208,363664
8,0,45888,134472,215176,325552,435192,583576
8,1,46808,132888,207848,314688,424496,577728
8,2,43360,117168,179976,266104,353160,483592
8,3,42328,112072,169040,253536,332992,447832
8,4,35944,92504,133576,194344,254688,343232
8,5,53800,144168,228896,337896,447480,590896
8,6,51128,139296,225560,344184,464640,622016
8,7,54072,145096,231464,354888,479768,646384
8,8,53464,142816,224728,347152,471152,637144
8,9,31624,89400,139520,211040,282008,373000
8,10,22680,73600,120968,191288,251592,332008
8,11,24632,79064,125256,182712,227432,256840
8,12,25592,75616,120512,177280,229864,290336
8,13,40696,115304,183432,285808,385888,525648
8,14,39392,110824,173064,264744,351456,464256
8,15,44152,115696,181360,279816,377776,502368
8,16,51008,131656,205992,311368,420664,570816
8,17,18688,59744,94192,139456,184688,233136
8,18,24344,69512,104176,148352,177056,197312
8,19,26240,79696,129736,192896,251016,280776
8,20,18496,60608,94136,140672,178768,201536
8,21,37976,109408,177048,272552,365776,495328
8,22,28072,83392,131488,199152,268296,359856
8,23,28632,83224,128816,195680,260856,356576
8,24,49288,137656,215752,331024,446720,603184
8,25,14616,47232,81136,131280,176928,234040
8,26,19296,67928,107968,161304,209200,236584
8,27,21328,63736,105616,162296,216672,271712
8,28,40896,104776,162768,244368,317352,408384
8,29,33312,99072,159728,246744,326328,423360
8,30,19560,62752,105944,165296,219952,277624
8,31,20648,67240,108696,160576,215088,291184
8,32,33896,86712,133040,194944,260192,342960
8,33,18904,55848,88184,129224,174424,219744
8,34,30064,76672,115648,170976,196480,214744
8,35,33248,92136,144744,217992,264624,282480
8,36,47720,129000,208976,326344,441040,606272
8,37,37656,104312,175408,261080,349176,419600
8,38,16008,46528,65128,90416,114712,137664
8,39,18776,56032,89368,129272,171224,230400
8,40,31824,92864,146752,229120,312360,416656
8,41,30480,79872,131000,195520,235488,246968
8,42,51128,154336,257184,365376,443160,443560
8,43,37776,112248,175096,265048,328672,362824
8,44,47272,129368,206232,322408,427776,572544
8,45,55080,164016,284384,453008,592632,646536
8,46,27968,80512,123824,187872,245592,288920
8,47,25008,81696,130664,198464,263064,353184
8,48,44208,111184,170856,261488,353032,479360
8,49,44232,115144,188896,251440,288320,288320
8,50,50664,152984,244136,313720,313896,313896
8,51,42912,121528,189120,244424,262424,262424
8,52,45120,109320,170296,222232,253328,252216
8,53,60232,164296,272512,415048,543000,547728
8,54,48256,117880,185632,290296,387224,503240
8,55,39128,107048,167536,251480,343128,474056
8,56,40712,99904,158264,243824,314192,397952
8,57,32776,74568,109496,133800,150288,152688
8,58,30336,64496,91048,118440,134144,139920
8,59,32704,84976,123568,146976,146968,146968
8,60,24648,63992,94112,116136,126560,126584
8,61,33712,81440,117528,162048,199440,227696
8,62,36072,93144,145728,213832,259000,309808
8,63,39928,104088,163784,244832,331688,432384
9,0,55536,169160,288384,456728,623000,833336
9,1,60232,168456,267224,410776,556536,753576
9,2,45136,120040,181960,275832,366080,491424
9,3,38312,103456,160144,242288,324640,433488
9,4,35096,92568,141672,210752,271120,363264
9,5,56272,156320,252784,383336,510816,678896
9,6,54272,156352,265792,418536,578368,775240
9,7,53864,153040,251912,388728,529032,708504
9,8,61592,165664,260688,400664,538320,725280
9,9,43480,124312,197768,304856,409880,549424
9,10,34064,106872,169824,263088,352512,472440
9,11,42328,121872,199056,283480,360168,435328
9,12,31648,86184,135952,205224,274632,340144
9,13,50088,145808,241832,380672,520600,700400
9,14,47584,137672,219408,342192,461928,632464
9,15,48496,130112,206552,318696,427872,564936
9,16,53440,147480,232200,349472,462776,612424
9,17,23720,75584,116296,173920,228720,293976
9,18,50528,140424,209216,297608,367216,437296
9,19,46904,137344,222520,349640,471400,622760
9,20,31784,92312,135304,175856,217576,246736
9,21,38344,107744,177888,286440,396200,539752
9,22,38064,115272,182504,285584,364696,461792
9,23,34120,105592,158960,236088,318848,434936
9,24,53392,143880,232792,358136,479848,650040
9,25,25608,83648,136632,203832,235160,287000
9,26,40672,131320,207280,300368,376248,461808
9,27,41200,126216,207760,319080,424296,563512
9,28,55216,153296,241136,362464,476056,624872
9,29,46600,135872,218176,337632,459344,594128
9,30,22032,71392,119760,184104,244096,309760
9,31,26352,85296,135080,204920,275992,374856
9,32,38288,101696,158824,242608,323816,429560
9,33,25688,74872,116832,173856,229336,281128
9,34,59336,145704,221360,315088,387040,459256
9,35,70912,190216,293744,459128,619200,841456
9,36,104832,282248,434496,660448,871200,1151896
9,37,46712,124424,203152,316888,428752,536600
9,38,29176,83368,122984,179128,224984,275224
9,39,22856,79696,122608,176808,233728,310552
9,40,38776,115216,188432,293928,396328,528560
9,41,34192,96064,155776,237536,300384,309368
9,42,84456,222584,368024,661528,850288,851304
9,43,124224,310728,472928,709512,953368,1299520
9,44,94256,232264,355288,532544,705800,946352
9,45,68944,201128,355368,624848,849168,935496
9,46,33568,97024,152264,227592,291088,360368
9,47,41416,133328,210736,320848,432376,565440
9,48,56496,148792,229848,351808,470832,632088
9,49,54936,140528,227144,312152,354424,354424
9,50,81272,229600,418280,686392,685344,685344
9,51,90304,250616,435208,669584,698128,698128
9,52,50912,137336,229128,324624,378696,378400
9,53,84008,234032,396408,642512,798136,808648
9,54,60048,154864,253128,405952,556944,739360
9,55,64264,160016,240616,362144,493032,666432
